"tirag","date","b1","b2","b3","b4","b5","b6","win5","sumWin5","win4","sumWin4","win41","sumWin41","win3","sumWin3","win31","sumWin31","win2","sumWin2","win21","sumWin21","jPot","found"
157,7,4,33,36,21,0,0,0,12,317330,0,0,325,11710,0,0,2530,3650,0,0,120204955,27200200
158,31,6,8,25,20,0,0,0,4,742370,0,0,140,21210,0,0,1544,4670,0,0,128280985,21210800
159,34,5,15,20,21,0,0,0,16,249970,0,0,274,14590,0,0,2686,3610,0,0,139138272,28568400
160,25,27,7,29,33,0,0,0,1,3701580,0,0,245,15100,0,0,2250,3990,0,0,149204177,26439900
161,33,4,21,36,27,0,0,0,15,308920,0,0,278,16660,0,0,2701,4160,0,0,161795940,33099000
162,32,30,15,5,18,0,0,0,12,318370,0,0,264,14470,0,0,2465,3760,0,0,172185937,27289600
163,1,5,19,12,26,0,0,0,9,457270,0,0,250,16460,0,0,2413,4140,0,0,183367112,29396100
164,30,31,17,34,35,0,0,0,4,1026500,0,0,208,19740,0,0,2429,4100,0,0,194517385,29328800
165,22,28,8,34,29,0,0,0,8,591550,0,0,330,14340,0,0,2916,3940,0,0,207375530,33803000
166,23,17,10,18,35,0,0,0,3,1376180,0,0,245,16850,0,0,2492,4020,0,0,218585807,29489600
167,7,12,4,6,33,0,0,0,15,353120,0,0,358,14790,0,0,3161,4060,0,0,232971855,37834500
168,24,17,10,31,27,0,0,0,23,210670,0,0,303,15990,0,0,2799,4200,0,0,246156335,34611500
169,7,5,4,25,2,0,0,0,5,1114150,0,0,340,16380,0,0,3298,4100,0,0,261289912,39791100
170,7,13,25,32,19,0,2,137142000,25,191360,0,0,287,16660,0,0,2786,4170,0,0,274284352,34172900
171,21,18,20,1,34,0,0,0,8,338920,0,0,160,16940,0,0,1620,4060,0,0,7363567,19366900
172,21,36,14,25,19,0,0,0,1,1946170,0,0,93,20920,0,0,1158,4080,0,0,12654545,13901200
173,34,16,13,7,36,0,0,0,1,2258980,0,0,117,19300,0,0,1350,4060,0,0,18788487,16135600
174,36,28,19,9,6,0,0,0,3,698260,0,0,135,15510,0,0,1204,4220,0,0,24480340,14962800
175,24,11,36,19,34,0,0,0,10,239180,0,0,156,15330,0,0,1353,4290,0,0,30979797,17084400
176,22,15,32,20,10,0,0,0,9,248380,0,0,180,12410,0,0,1450,3740,0,0,37052252,15967900
177,18,12,5,31,6,0,0,0,8,327970,0,0,165,15900,0,0,1606,3960,0,0,0,0
178,34,21,32,16,9,0,0,0,5,473160,0,0,209,11310,0,0,1611,3560,0,0,50615870,16898800
179,23,7,28,27,15,0,0,0,10,270780,0,0,226,11980,0,0,1973,3330,0,0,57978352,19342100
180,18,13,33,20,11,0,0,0,3,748560,0,0,127,17680,0,0,1381,3940,0,0,64080585,16040800
181,16,15,14,33,11,0,0,0,4,700740,0,0,162,17300,0,0,1641,4140,0,0,71701792,20021400
182,31,36,32,4,20,0,0,0,2,1354620,0,0,139,19490,0,0,1452,4530,0,0,79069410,19351800
183,35,31,4,2,30,0,0,0,6,540920,0,0,167,19430,0,0,1690,4660,0,0,87880935,23182500
184,19,23,34,21,1,0,0,0,4,727400,0,0,201,14470,0,0,1952,3620,0,0,95785942,20783100
185,29,30,14,9,1,0,0,0,7,452260,0,0,160,19780,0,0,1766,4350,0,0,104380205,22613200
186,8,27,4,32,15,0,1,112449000,8,371230,0,0,217,13680,0,0,2086,3450,0,0,112448830,21213500
187,7,13,16,32,35,0,0,0,4,557670,0,0,141,15820,0,0,1435,3770,0,0,6072000,15933500
188,13,2,16,21,20,0,0,0,2,957200,0,0,100,19140,0,0,1105,4200,0,0,11275782,13674400
189,36,13,11,21,3,0,0,0,5,437050,0,0,202,10810,0,0,1571,3370,0,0,17215915,15609000
190,23,7,14,34,28,0,0,0,4,458820,0,0,140,13100,0,0,1161,3830,0,0,22211870,13109200
191,16,13,19,10,4,0,0,0,4,543520,0,0,136,15980,0,0,1360,3880,0,0,28124810,15529200
192,14,21,19,34,12,0,0,0,3,674130,0,0,130,15550,0,0,1250,3920,0,0,33618170,14445800
